@RELATION rfTemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Normal,Slurred}

@DATA
0.065867,0.014632,2.988540,0.184560,0.229070,0.521321,0.011829,0.081847,-32.596052,2.279977,0.188301,0.551997,0.371109,-0.020315,-0.010258,0.092304,0.039510,0.146746,0.161869,0.132971,0.024679,0.006952,0.000818,0.040600,0.005781,0.061451,0.007420,0.120917,0.000521,0.004164,0.008692,0.032180,0.000973,0.041869,0.042238,0.030618,0.232704,0.038899,0.020697,0.360967,0.010408,0.082994,1.498404,0.530176,0.229823,0.245771,0.282640,0.206769,0.208164,0.209161,0.193496,0.165542,0.181766,0.121630,0.139048,0.008233,0.000897,0.030443,0.005869,0.045295,0.011773,0.055956,0.000451,0.009014,0.007153,0.022771,0.001166,0.011577,Slurred
0.093794,0.029270,2.892354,0.206133,0.215734,0.688783,0.016189,0.161604,-28.677480,2.314785,0.510168,0.259854,0.245686,0.132110,-0.037034,0.087877,-0.004876,0.106632,0.017012,0.129908,0.011357,0.007137,0.004202,0.040472,0.011685,0.034886,0.019296,0.071972,0.001425,0.005642,0.017855,0.030164,0.002545,0.031480,0.088934,0.036660,0.421741,0.100263,0.032734,0.671513,0.011432,0.196010,2.556204,0.853002,0.802429,0.425266,0.421271,0.230926,0.303143,0.254913,0.294128,0.157047,0.190794,0.200098,0.180405,0.008998,0.008797,0.033009,0.017207,0.029096,0.027844,0.044380,0.002895,0.008804,0.020502,0.024689,0.003377,0.013285,Slurred
0.090645,0.030214,3.034264,0.199523,0.214969,0.634060,0.014043,0.140237,-28.917058,2.443119,0.221170,0.202327,0.177802,-0.088584,-0.015980,0.072950,0.000214,0.056746,-0.028309,0.180266,0.007662,0.008535,0.005698,0.031538,0.012571,0.037271,0.012233,0.091095,0.000646,0.008238,0.018036,0.027059,0.001783,0.035310,0.078729,0.031682,0.234508,0.076264,0.034624,0.474738,0.009025,0.149809,2.904684,0.693172,0.629093,0.424311,0.389040,0.292479,0.244155,0.281514,0.286489,0.188814,0.213726,0.200491,0.197573,0.012152,0.010986,0.025320,0.016824,0.035672,0.014210,0.065321,0.000737,0.014125,0.022848,0.021093,0.002194,0.014370,Slurred
0.072184,0.003184,3.006587,0.195927,0.234500,0.551209,0.008166,0.092604,-32.976583,2.140703,0.047703,0.516873,0.340672,-0.037936,0.059858,0.155985,0.027220,0.153430,0.131663,0.148511,0.048624,0.006664,0.001855,0.044018,0.006249,0.062612,0.004006,0.099527,0.000536,0.002969,0.007017,0.040891,0.001808,0.038309,0.047094,0.006363,0.150158,0.039646,0.018268,0.314509,0.004473,0.089725,1.214968,0.369234,0.182906,0.193455,0.271237,0.166121,0.145900,0.130350,0.129246,0.138335,0.122753,0.154869,0.117852,0.010223,0.003016,0.036955,0.004687,0.039440,0.004199,0.058421,0.000437,0.004940,0.006994,0.026104,0.002788,0.011112,Slurred
0.079662,0.022402,3.056276,0.178906,0.212843,0.706157,0.012462,0.107601,-31.413098,2.138880,0.032734,0.633128,0.210811,0.065805,-0.009405,-0.077596,0.071783,0.069788,-0.003561,0.381233,-0.124354,0.006540,0.001259,0.037429,0.011704,0.052100,0.007652,0.093688,0.002271,0.004201,0.008239,0.032327,0.002519,0.033942,0.025952,0.037490,0.150931,0.022337,0.021557,0.248024,0.006979,0.038010,1.959992,0.492508,0.372911,0.391385,0.189377,0.165992,0.193591,0.200569,0.194148,0.131574,0.190910,0.150991,0.200238,0.005387,0.001293,0.031383,0.015970,0.037349,0.008985,0.050211,0.005891,0.004608,0.005696,0.022298,0.004523,0.010396,Slurred
0.082468,0.006287,3.023546,0.206239,0.230540,0.623873,0.009853,0.111729,-32.290526,2.058883,0.113849,0.321170,0.344549,0.092746,-0.028951,0.136213,0.050993,0.180569,0.120349,0.170623,0.112861,0.004706,0.001717,0.044767,0.008379,0.056251,0.004245,0.128059,0.000957,0.001898,0.006541,0.032797,0.001463,0.043761,0.063395,0.011078,0.128645,0.053896,0.019762,0.362351,0.006432,0.106211,1.706172,0.456937,0.355806,0.319521,0.238295,0.231781,0.194607,0.167052,0.171285,0.143898,0.176249,0.145174,0.120935,0.003808,0.002588,0.040429,0.009621,0.034352,0.005283,0.080921,0.001798,0.002171,0.005072,0.022755,0.002038,0.016082,Slurred
0.104318,0.009807,3.018454,0.225652,0.234465,0.718927,0.009199,0.139875,-31.118567,1.874625,0.118330,0.415695,0.374110,0.003096,0.029209,0.081234,0.032089,0.169544,0.058272,0.114268,0.093709,0.005381,0.000783,0.029045,0.005365,0.040152,0.007203,0.099986,0.000571,0.001519,0.004857,0.056181,0.001375,0.034555,0.102214,0.017588,0.157961,0.086136,0.019134,0.470349,0.006666,0.155326,1.597158,0.658053,0.281545,0.251965,0.210390,0.120620,0.158383,0.114827,0.136868,0.117345,0.124423,0.116934,0.108432,0.004161,0.000577,0.022217,0.005298,0.027640,0.008940,0.042636,0.000567,0.001061,0.004157,0.027364,0.001899,0.010110,Slurred
0.078682,0.015232,2.901427,0.188122,0.216257,0.563533,0.011061,0.111760,-30.076687,2.359599,0.113516,0.389304,0.419131,0.135291,0.053152,0.041835,-0.045523,0.167920,-0.017553,0.061219,0.066320,0.006760,0.002046,0.054230,0.006435,0.037311,0.011418,0.105957,0.001415,0.006232,0.016378,0.027822,0.002702,0.037871,0.061337,0.022025,0.301471,0.061220,0.026494,0.404404,0.006230,0.111801,2.301575,0.548479,0.542526,0.354858,0.296488,0.200394,0.218732,0.189970,0.228979,0.183488,0.178315,0.164446,0.119495,0.006670,0.003204,0.042268,0.006471,0.026463,0.016564,0.062997,0.002114,0.012062,0.014480,0.022340,0.003796,0.016024,Slurred
0.074598,0.016050,2.931611,0.188881,0.216588,0.586757,0.015629,0.110396,-29.771120,2.281590,0.336876,0.354943,0.195495,0.112322,-0.024904,0.021570,-0.006270,0.166776,-0.000038,0.140064,0.042964,0.009034,0.002136,0.036997,0.010171,0.051101,0.014081,0.085999,0.001229,0.003124,0.011182,0.036067,0.003106,0.036790,0.060133,0.020360,0.301086,0.062553,0.033700,0.516982,0.011585,0.130236,2.609277,0.755207,0.542407,0.339925,0.373229,0.296479,0.246964,0.261341,0.256243,0.193535,0.205489,0.210558,0.183441,0.011606,0.003098,0.039870,0.014057,0.050418,0.018795,0.056732,0.001870,0.003105,0.011749,0.033446,0.006013,0.014620,Slurred
0.060096,0.010274,2.886163,0.190931,0.233206,0.508225,0.011215,0.080792,-32.636968,2.184141,0.049621,0.589064,0.422636,-0.026446,-0.068371,0.135948,0.028606,0.167408,0.148832,0.090826,0.029133,0.005980,0.001526,0.033505,0.007580,0.066334,0.006465,0.105733,0.000560,0.009526,0.005345,0.038117,0.001335,0.041545,0.024006,0.025453,0.315140,0.036688,0.019645,0.299510,0.010052,0.084003,1.561547,0.362748,0.308942,0.173459,0.258434,0.185942,0.181742,0.147691,0.154621,0.173504,0.118358,0.127062,0.142260,0.006157,0.002363,0.029586,0.006982,0.040940,0.011533,0.073534,0.000687,0.021188,0.004318,0.028734,0.001436,0.015591,Slurred
0.066190,0.008835,3.043403,0.192733,0.228826,0.629939,0.006820,0.096774,-32.241102,2.007715,0.036356,0.578102,0.300421,0.165709,0.015953,0.036587,-0.040321,0.110340,0.128743,0.144879,0.089018,0.005115,0.001114,0.042261,0.006593,0.066980,0.006949,0.091154,0.002778,0.002565,0.005879,0.037446,0.000872,0.035882,0.018291,0.014383,0.188056,0.017260,0.015081,0.212923,0.003514,0.047280,1.848610,0.264430,0.267553,0.245846,0.274513,0.211337,0.183944,0.180122,0.152211,0.208901,0.117925,0.112525,0.144914,0.002893,0.001213,0.028383,0.004454,0.039726,0.010866,0.049966,0.006778,0.002676,0.004026,0.027560,0.000699,0.009860,Slurred
0.062081,0.022805,2.947695,0.173752,0.214676,0.460323,0.014425,0.078300,-30.111111,2.377719,0.351650,0.362123,0.157605,0.134518,-0.082636,0.097746,-0.006403,0.143098,0.069575,0.134320,0.089315,0.005748,0.001423,0.035732,0.011096,0.048020,0.015885,0.085424,0.001594,0.006199,0.014362,0.036601,0.002275,0.036705,0.038568,0.036176,0.251738,0.038949,0.024849,0.329945,0.010498,0.076774,2.519713,0.492910,0.494838,0.389633,0.403056,0.218514,0.219140,0.193689,0.188285,0.172051,0.185044,0.192497,0.160250,0.006021,0.002070,0.037361,0.015430,0.037007,0.025209,0.050217,0.003637,0.012589,0.014389,0.028328,0.003296,0.010175,Slurred
0.081044,0.004996,2.918289,0.207363,0.225418,0.647364,0.012018,0.121958,-31.999252,2.043768,0.312815,0.386508,0.284877,0.039108,-0.036204,0.095470,0.039934,0.169842,0.095197,0.183969,0.067740,0.007680,0.002073,0.036664,0.004899,0.050243,0.010317,0.119335,0.000564,0.002857,0.007576,0.037188,0.001391,0.040420,0.070370,0.011683,0.378414,0.079223,0.028191,0.524770,0.010691,0.134791,1.953288,0.915322,0.441459,0.357364,0.281291,0.210054,0.142231,0.177760,0.163925,0.167498,0.169680,0.128897,0.165036,0.010974,0.004885,0.027810,0.007468,0.035963,0.016567,0.084375,0.000721,0.004580,0.009669,0.028206,0.001951,0.019233,Slurred
0.079675,0.021294,3.065300,0.191158,0.212321,0.639540,0.010373,0.119050,-29.211572,2.253874,0.171657,0.380825,0.034866,-0.048759,-0.046829,-0.004816,0.039745,0.081271,-0.081784,0.137370,0.040081,0.011602,0.003217,0.036594,0.010603,0.053760,0.011462,0.086350,0.000693,0.005131,0.013872,0.028311,0.004282,0.036813,0.057582,0.018941,0.171550,0.061641,0.029678,0.404518,0.005967,0.125192,1.874938,0.553048,0.567900,0.416421,0.470123,0.271916,0.256396,0.218446,0.207577,0.160646,0.198516,0.159400,0.196117,0.014320,0.006702,0.027211,0.013535,0.046710,0.015467,0.055475,0.000814,0.007107,0.015577,0.023439,0.006193,0.014040,Slurred
0.105841,0.014069,2.957008,0.215636,0.224753,0.734909,0.009802,0.157812,-29.678078,2.191615,0.351030,0.275063,0.140278,0.021049,-0.023125,-0.044015,0.028116,0.114047,-0.064256,0.196021,0.006504,0.008630,0.002918,0.028744,0.012022,0.040481,0.013869,0.087436,0.001959,0.006805,0.014441,0.027415,0.003043,0.031468,0.078229,0.015951,0.377808,0.067534,0.025561,0.540443,0.006320,0.148838,1.826246,0.627065,0.407045,0.304535,0.297956,0.271221,0.266561,0.230871,0.228360,0.187535,0.196252,0.181726,0.161695,0.010568,0.004651,0.025929,0.015301,0.028563,0.019755,0.051307,0.004005,0.007539,0.014364,0.019222,0.003991,0.012693,Slurred
0.048728,0.015569,3.085168,0.180292,0.233333,0.386492,0.007322,0.051042,-31.140908,2.356493,0.221817,0.541849,0.347720,0.041773,0.029448,0.124280,0.039005,0.163660,0.059947,0.221044,0.052218,0.005221,0.000729,0.022931,0.006537,0.077706,0.010131,0.107987,0.000302,0.001230,0.006645,0.042319,0.001482,0.039712,0.013345,0.024224,0.148962,0.023397,0.016521,0.125850,0.002793,0.019431,1.477005,0.324126,0.196525,0.124358,0.199149,0.118604,0.150552,0.110450,0.118335,0.111129,0.094243,0.092874,0.095053,0.002824,0.000499,0.019475,0.007738,0.027472,0.015184,0.036637,0.000208,0.001031,0.005751,0.017837,0.003225,0.006959,Slurred
0.080642,0.010368,3.003346,0.206662,0.233724,0.632603,0.012943,0.123792,-31.136162,2.003596,0.214160,0.458929,0.357012,0.005815,-0.053372,0.122137,0.056444,0.161970,0.121973,0.202336,0.092743,0.005943,0.000832,0.047600,0.005701,0.057698,0.006368,0.101375,0.000391,0.003127,0.006470,0.040936,0.000759,0.040090,0.060477,0.022826,0.158810,0.060124,0.019823,0.480804,0.013308,0.138747,1.607666,0.609121,0.317237,0.235451,0.220994,0.170190,0.160218,0.193782,0.228194,0.148888,0.136190,0.162110,0.162665,0.006844,0.000632,0.055285,0.004898,0.045079,0.011044,0.054118,0.000460,0.004232,0.006006,0.029107,0.000635,0.014236,Slurred
0.077792,0.007559,3.033290,0.206169,0.230344,0.737185,0.008973,0.127241,-31.890657,1.879739,-0.117384,0.549758,0.451454,0.124158,-0.032460,0.049417,0.009654,0.200876,0.125103,0.174000,0.064159,0.005041,0.001361,0.030501,0.005005,0.055783,0.006808,0.098458,0.001464,0.003903,0.007345,0.039612,0.002035,0.035977,0.040906,0.012596,0.176302,0.055665,0.022412,0.452660,0.006722,0.132820,1.917274,0.530048,0.362177,0.272866,0.259728,0.268116,0.158236,0.216246,0.153683,0.152538,0.153181,0.141833,0.145622,0.004440,0.001205,0.031790,0.003407,0.039790,0.011845,0.055423,0.002873,0.005544,0.006505,0.029596,0.003039,0.012458,Slurred
0.076872,0.008916,2.993992,0.194754,0.230931,0.619920,0.009061,0.100019,-31.838556,2.049411,0.034556,0.589215,0.352580,-0.018838,-0.052443,0.072012,0.008800,0.188624,0.097325,0.112320,0.053482,0.004852,0.000989,0.031015,0.007408,0.063422,0.008170,0.102908,0.000486,0.005691,0.006992,0.038348,0.001033,0.037923,0.045952,0.021134,0.213676,0.038569,0.017818,0.380886,0.006010,0.089973,1.491062,0.509924,0.198866,0.187428,0.249174,0.179518,0.172337,0.168743,0.155188,0.112340,0.134805,0.134741,0.138637,0.004160,0.000784,0.021578,0.005061,0.044644,0.015774,0.055797,0.000367,0.013229,0.006570,0.025196,0.000785,0.011511,Slurred
0.071552,0.009914,3.030070,0.197618,0.241032,0.565854,0.006764,0.077325,-25.103344,1.987595,0.068131,0.541870,0.424545,0.085967,-0.010791,0.188120,0.002170,0.151368,0.092856,0.120508,0.088227,0.005736,0.000736,0.046325,0.005012,0.064504,0.003392,0.130287,0.000408,0.001326,0.005813,0.040127,0.000869,0.044116,0.019227,0.006703,0.119060,0.012326,0.007299,0.147350,0.002973,0.028583,0.319710,0.155911,0.125599,0.140538,0.110349,0.135741,0.125734,0.109786,0.117831,0.123617,0.125658,0.117637,0.109525,0.003876,0.000593,0.030162,0.003657,0.036498,0.002774,0.064466,0.000311,0.001059,0.003265,0.023977,0.000733,0.012189,Slurred
0.067804,0.012320,2.893492,0.178111,0.212781,0.676270,0.010315,0.097438,-31.054825,2.204765,-0.378319,0.590339,0.295353,0.032060,-0.060955,0.073849,0.155744,-0.011905,0.032160,0.186592,0.020538,0.005802,0.002687,0.041002,0.009110,0.041193,0.005656,0.095492,0.000876,0.004991,0.010676,0.037555,0.003294,0.033360,0.029256,0.023894,0.301893,0.035781,0.030316,0.360990,0.006112,0.055779,2.430824,0.770230,0.523020,0.292822,0.304151,0.274621,0.251939,0.194188,0.236678,0.212035,0.201446,0.139685,0.153502,0.004721,0.003231,0.042182,0.009263,0.032754,0.005759,0.062117,0.001204,0.006660,0.009723,0.026038,0.004521,0.014982,Slurred
0.067543,0.008439,2.988448,0.196547,0.234455,0.585136,0.011900,0.087708,-32.755175,2.069059,0.048638,0.422835,0.391314,0.010677,-0.036588,0.097800,0.036856,0.045423,0.081802,0.208002,0.033541,0.004056,0.001001,0.034205,0.007851,0.054132,0.006775,0.097974,0.000426,0.006596,0.004280,0.048689,0.001701,0.037745,0.033623,0.020423,0.297628,0.033260,0.016105,0.340864,0.008008,0.070105,1.444642,0.488966,0.259476,0.191297,0.192987,0.223522,0.217384,0.149756,0.193337,0.159161,0.154343,0.133312,0.116974,0.003719,0.000896,0.022239,0.008865,0.042931,0.011773,0.063621,0.000494,0.013304,0.002646,0.030970,0.002673,0.013261,Slurred
0.087297,0.002304,2.965070,0.213894,0.240278,0.777023,0.006286,0.140750,-32.336070,1.960438,0.127944,0.370654,0.290000,-0.005574,-0.065224,0.128663,0.026920,0.078366,0.071881,0.169507,0.023457,0.006710,0.002105,0.033367,0.009523,0.049379,0.005282,0.101148,0.000575,0.003346,0.006437,0.042114,0.002426,0.034388,0.044992,0.004992,0.223497,0.039687,0.016512,0.422914,0.003743,0.100553,1.440995,0.334208,0.384867,0.262150,0.254693,0.166033,0.210897,0.167104,0.185488,0.156399,0.164270,0.157746,0.117523,0.004539,0.002787,0.024100,0.006420,0.032369,0.005507,0.056371,0.000457,0.003952,0.004835,0.025306,0.002636,0.012235,Slurred
0.079662,0.003297,3.041795,0.202765,0.233594,0.678465,0.007508,0.108571,-32.573372,2.014245,0.031726,0.336434,0.407578,0.061716,-0.025566,0.123673,0.036420,0.052906,0.029636,0.127593,-0.014449,0.009747,0.001370,0.025635,0.006836,0.042231,0.007247,0.106116,0.001145,0.003286,0.005118,0.050427,0.002266,0.036119,0.050561,0.006372,0.171272,0.037161,0.014844,0.390962,0.004723,0.093076,1.619908,0.413999,0.290982,0.304671,0.255731,0.243943,0.235041,0.147063,0.206035,0.140474,0.135032,0.139284,0.143159,0.011862,0.001323,0.016999,0.004462,0.031520,0.007763,0.061829,0.002851,0.005041,0.006811,0.030668,0.003061,0.012960,Slurred
0.077270,0.006068,2.945020,0.199715,0.231280,0.676477,0.007323,0.106000,-32.365195,1.946220,-0.133204,0.391851,0.455191,0.031158,-0.074068,0.078301,0.000085,0.114725,0.093239,0.205267,-0.029059,0.005238,0.002066,0.031817,0.007962,0.040168,0.003836,0.115718,0.001300,0.004304,0.006868,0.045069,0.002144,0.037007,0.030832,0.012135,0.227419,0.032672,0.023482,0.280553,0.005243,0.079929,1.856873,0.240478,0.409299,0.185598,0.246080,0.204728,0.187601,0.186251,0.186431,0.173461,0.151691,0.154632,0.142900,0.003677,0.002392,0.023146,0.006681,0.024656,0.003099,0.057126,0.001828,0.004946,0.006043,0.027952,0.002652,0.012442,Slurred
0.097856,0.009121,3.050623,0.208500,0.222097,0.810261,0.008154,0.143810,-31.474135,1.811362,-0.086962,0.512503,0.402080,0.037572,-0.088933,0.123639,0.083105,0.040113,0.057880,0.228904,-0.059832,0.006071,0.001397,0.024360,0.009689,0.055368,0.004732,0.086002,0.001246,0.002870,0.009302,0.038140,0.002759,0.033108,0.074605,0.014934,0.199279,0.054584,0.023284,0.387715,0.006483,0.114346,1.800529,0.455345,0.471660,0.279306,0.227269,0.210768,0.181137,0.182025,0.206096,0.159979,0.169870,0.163227,0.169590,0.006615,0.001024,0.016583,0.012186,0.040295,0.003484,0.060134,0.002066,0.003489,0.008782,0.028474,0.004733,0.013052,Slurred
0.061840,0.028137,3.086131,0.181186,0.217513,0.494974,0.013261,0.077100,-29.531122,2.337793,0.185091,0.348314,0.221510,0.038447,-0.153659,0.116320,0.051850,0.053125,0.087564,0.213157,-0.002594,0.008560,0.002105,0.026272,0.013362,0.047757,0.015616,0.086324,0.000394,0.008897,0.015912,0.037587,0.001494,0.038231,0.023174,0.025004,0.159406,0.035333,0.027220,0.226163,0.009622,0.058827,1.953420,0.457393,0.567872,0.314801,0.268683,0.237632,0.275508,0.215494,0.180542,0.178322,0.152835,0.154117,0.200648,0.009997,0.003118,0.023066,0.019062,0.034186,0.021118,0.060324,0.000527,0.017872,0.017628,0.029522,0.001544,0.012447,Slurred
0.086720,0.006012,2.959433,0.213356,0.229139,0.700821,0.012385,0.130431,-32.470303,1.761831,0.128134,0.368739,0.417767,0.082709,-0.013176,0.154343,0.039514,0.106912,0.093789,0.177711,0.075941,0.004584,0.000955,0.037159,0.005632,0.060555,0.005729,0.098544,0.000477,0.001316,0.003495,0.038215,0.001025,0.038251,0.090811,0.013959,0.255242,0.077647,0.019768,0.543726,0.011270,0.161223,2.307257,0.861102,0.495856,0.327769,0.211666,0.245663,0.202349,0.201434,0.167855,0.193231,0.152034,0.118154,0.134883,0.006645,0.000688,0.040259,0.004700,0.047439,0.008440,0.070120,0.000461,0.001169,0.002563,0.033370,0.001237,0.017133,Slurred
0.101106,0.009535,3.045026,0.218572,0.229063,0.711987,0.008851,0.134958,-32.078420,1.843545,-0.092921,0.360137,0.478094,0.108355,-0.020151,0.122068,0.067246,0.109525,0.095111,0.196247,0.042827,0.004979,0.001102,0.034102,0.006206,0.050160,0.003888,0.087861,0.000902,0.002090,0.006479,0.045382,0.003137,0.032857,0.088483,0.016300,0.162019,0.071392,0.018007,0.397154,0.005831,0.132032,1.835727,0.374319,0.415421,0.234717,0.225057,0.227558,0.201119,0.174759,0.196958,0.167447,0.159122,0.140470,0.112382,0.004060,0.001096,0.025750,0.007780,0.032969,0.004270,0.052944,0.001309,0.002763,0.006109,0.034136,0.005774,0.010688,Slurred
0.108010,0.016878,2.948276,0.210759,0.211761,0.761059,0.013866,0.161169,-28.307733,2.167192,0.530816,0.157324,0.040824,0.051373,-0.259696,0.059370,0.016970,-0.039633,-0.042689,0.167562,-0.043468,0.007714,0.002187,0.025268,0.015639,0.042319,0.016748,0.061634,0.001591,0.012396,0.015839,0.028921,0.003672,0.030140,0.099263,0.019695,0.399382,0.085413,0.034024,0.619173,0.008744,0.174787,2.541750,0.790036,0.781483,0.429768,0.378864,0.301978,0.361108,0.218128,0.292054,0.196437,0.204329,0.206422,0.162637,0.008594,0.002904,0.023660,0.019656,0.038998,0.021035,0.044454,0.003725,0.018327,0.014983,0.024548,0.005663,0.014293,Slurred
0.098334,0.024682,3.001338,0.203137,0.211176,0.710492,0.015216,0.155625,-28.323781,2.283000,0.381066,0.232424,0.003950,0.029752,-0.182080,0.043955,-0.030412,-0.065084,-0.021449,0.116201,-0.073186,0.009933,0.002245,0.025616,0.019421,0.047880,0.014585,0.068753,0.001111,0.008279,0.015446,0.025920,0.004666,0.032866,0.091354,0.030592,0.309423,0.082297,0.031117,0.568195,0.012135,0.163084,2.417766,0.735293,0.675232,0.383655,0.424100,0.286634,0.278291,0.250896,0.239152,0.169508,0.168040,0.192924,0.168350,0.010381,0.004058,0.021437,0.024547,0.039904,0.021256,0.044543,0.002230,0.013594,0.016035,0.023099,0.008123,0.012961,Slurred
0.069170,0.009104,2.942222,0.184093,0.223200,0.600813,0.008708,0.079375,-32.017269,1.947037,-0.075363,0.571116,0.405730,0.223652,0.035889,0.075715,0.084142,0.031298,0.016425,0.226138,-0.036005,0.004638,0.001361,0.041527,0.009060,0.043129,0.003029,0.117661,0.001114,0.001534,0.008868,0.043473,0.002490,0.038250,0.029082,0.016117,0.209454,0.021159,0.017454,0.324555,0.005642,0.047350,1.997135,0.449604,0.365693,0.234367,0.197238,0.225242,0.173320,0.182084,0.185152,0.122520,0.160717,0.138346,0.166193,0.002708,0.001545,0.033850,0.009667,0.024961,0.003345,0.060523,0.001662,0.001687,0.009502,0.024849,0.005424,0.014709,Slurred
0.078473,0.007895,2.997288,0.201051,0.228816,0.699218,0.008391,0.121250,-31.319435,1.958949,0.161408,0.497325,0.393255,0.102238,-0.047679,0.009136,0.057987,0.034420,0.123624,0.212185,-0.032125,0.004986,0.001643,0.036183,0.012554,0.048126,0.003908,0.082172,0.001068,0.002545,0.007671,0.049699,0.002117,0.030792,0.014033,0.010821,0.226462,0.035957,0.018680,0.261680,0.005803,0.085685,1.696804,0.380610,0.358780,0.309411,0.202250,0.182101,0.180214,0.142749,0.135303,0.125019,0.088501,0.133677,0.091917,0.004920,0.002364,0.022475,0.006871,0.022616,0.002347,0.036989,0.001634,0.002231,0.005553,0.019621,0.001707,0.008108,Slurred
0.095411,0.011737,3.061815,0.207430,0.222435,0.726908,0.008915,0.130375,-31.725338,1.812302,-0.083455,0.525994,0.476483,0.212568,-0.038703,-0.029010,0.078713,0.125882,0.044727,0.208551,0.003079,0.004706,0.001437,0.031845,0.007992,0.060108,0.003023,0.111948,0.001532,0.002920,0.007737,0.032690,0.001558,0.037426,0.074327,0.021319,0.135019,0.065255,0.015650,0.421211,0.005137,0.132461,1.714411,0.428678,0.364291,0.251511,0.141993,0.200479,0.172483,0.178496,0.166054,0.129196,0.122977,0.109276,0.115021,0.003202,0.002081,0.022210,0.006488,0.027423,0.004174,0.051716,0.001949,0.003989,0.007275,0.027176,0.001149,0.011244,Slurred
0.091531,0.018002,2.959221,0.195383,0.211541,0.780701,0.010345,0.145510,-29.909878,2.036466,0.114895,0.426085,0.196171,0.080001,-0.109670,0.136721,-0.016784,0.119733,0.051730,0.148097,-0.015323,0.009863,0.003337,0.030068,0.007158,0.047246,0.017414,0.091722,0.000826,0.007023,0.008119,0.027658,0.003020,0.033815,0.069119,0.018887,0.377570,0.057871,0.026443,0.519636,0.006099,0.124909,2.162982,0.673960,0.535426,0.324208,0.320709,0.294795,0.202591,0.245519,0.252714,0.182022,0.187729,0.230715,0.166876,0.010901,0.004101,0.023161,0.006497,0.030714,0.020567,0.063635,0.001035,0.011946,0.007543,0.020044,0.003763,0.014204,Slurred
0.092766,0.018686,2.959348,0.193738,0.211115,0.708232,0.012508,0.135975,-29.023584,2.249732,0.108138,0.305095,0.208344,0.028504,-0.046583,0.114733,0.032274,0.067465,-0.056153,0.208229,-0.052728,0.011156,0.004122,0.026265,0.008831,0.050814,0.008915,0.075734,0.002347,0.007027,0.014015,0.030219,0.004294,0.031479,0.069426,0.024336,0.323283,0.062076,0.033469,0.473394,0.006694,0.132241,2.450749,0.632148,0.662466,0.423210,0.423899,0.309853,0.240627,0.243204,0.257308,0.235196,0.182540,0.209685,0.169134,0.014900,0.005442,0.027139,0.011320,0.047963,0.011566,0.045257,0.004552,0.012322,0.016160,0.023374,0.006713,0.012135,Slurred
